"targets","layer","filename","fld_value","units","name","description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
"CP","hab_seaice_extent","hab_seaice_extent_gl2016placeholder.csv","km2","km2","Habitat extent of saltmarsh","Area of seaice (edge and shoreline) habitat","hab_seaice_extent","~/github/ohi-global/eez/layers/hab_seaice_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2016,2016,2016,2016,FALSE,,,,11,FALSE
"CP pressureCS pressureECO pressureHAB pressureICO pressureNP pressureSPP pressure","cc_acid","cc_acid_gl2016.csv","pressure_score","scaled 0-1","Ocean acidification","Ocean acidification pressure scaled using biological thresholds","cc_acid","~/github/ohi-global/eez/layers/cc_acid.csv","rgn_id",,,"year","pressure_score",,TRUE,1958,2020,0.0105508889375456,0.327095455858386,TRUE,,,,11,FALSE
"CP pressureCS pressureECO pressureHAB pressureICO pressureNP pressureSPP pressure","cc_sst","cc_sst_gl2016.csv","pressure_score","scaled 0-1","Sea surface temperature","Sea surface temperature anomalies","cc_sst","~/github/ohi-global/eez/layers/cc_sst.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.246526337532221,0.373806474093406,TRUE,,,,11,FALSE
"CP pressureCS pressureECO pressureHAB pressureLIV pressureLSP pressureMAR pressureNP pressureTR pressure","cc_slr","cc_slr_gl2016.csv","pressure_score","scaled 0-1","Sea level rise","Sea level rise pressure","cc_slr","~/github/ohi-global/eez/layers/cc_slr.csv","rgn_id",,,"year","pressure_score",,TRUE,1993,2016,0.000256761012148876,0.303874594268306,TRUE,,,,11,FALSE
"CP pressureHAB pressureNP pressureSPP pressure","cc_uv","cc_uv_gl2016.csv","pressure_score","scaled 0-1","UV radiation","Modeled UV radiation","cc_uv","~/github/ohi-global/eez/layers/cc_uv.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.127115680016556,0.256616625633506,TRUE,,,,11,FALSE
"CP resilienceCS resilienceCW resilienceHAB resilienceICO resilienceLSP resilienceMAR resilienceNP resilienceSPP resilienceTR resilience","po_water","po_water_gl2016.csv","resilience score","scaled 0-1","Management of waters to preserve biodiversity","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: tourism related questions","po_water","~/github/ohi-global/eez/layers/po_water.csv","rgn_id",,,,"resilience.score",,TRUE,,,1,1,TRUE,,,,11,FALSE
"CPHAB","hab_coral_health","hab_coral_health_gl2016.csv","health","proportion","Habitat condition of seagrass","Current condition of coral habitat relative to historical condition","hab_coral_health","~/github/ohi-global/eez/layers/hab_coral_health.csv","rgn_id",,"habitat","year","health",,TRUE,2016,2016,1,1,TRUE,,,,11,FALSE
"CPHAB","hab_coral_trend","hab_coral_trend_gl2016.csv","trend","trend","Habitat condition trend of seagrass","Estimated change in coral condition","hab_coral_trend","~/github/ohi-global/eez/layers/hab_coral_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2016,2016,0,0,TRUE,,,,11,FALSE
"CPHAB","hab_seaice_health","hab_seaice_health_gl2016placeholder.csv","health","proportion","Habitat condition of seagrass","Current condition of seaice habitat relative to historical condition","hab_seaice_health","~/github/ohi-global/eez/layers/hab_seaice_health.csv","rgn_id",,"habitat","year","health",,TRUE,2016,2016,2016,2016,FALSE,,,,11,FALSE
"CPHAB","hab_seaice_trend","hab_seaice_trend_gl2016placeholder.csv","trend","trend","Habitat condition trend of seagrass","Estimated change in seaice condition","hab_seaice_trend","~/github/ohi-global/eez/layers/hab_seaice_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2016,2016,2016,2016,FALSE,,,,11,FALSE
"CSCP","hab_mangrove_extent","hab_mangrove_extent_gl2016.csv","km2","km2","Habitat extent of mangrove","Area of mangrove habitat","hab_mangrove_extent","~/github/ohi-global/eez/layers/hab_mangrove_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2015,2015,0,0,TRUE,,,,11,FALSE
"CSCP","hab_saltmarsh_extent","hab_saltmarsh_extent_kor2016test.csv","km2","km2","Habitat extent of saltmarsh","Area of saltmarsh habitat","hab_saltmarsh_extent","~/github/ohi-global/eez/layers/hab_saltmarsh_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2016,2016,10,10,FALSE,,,,11,FALSE
"CSCP","hab_seagrass_extent","hab_seagrass_extent_kor2016test.csv","km2","km2","Habitat extent of saltmarsh","Area of seagrass habitat","hab_seagrass_extent","~/github/ohi-global/eez/layers/hab_seagrass_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2016,2016,10,10,FALSE,,,,11,FALSE
"CSHABCP","hab_mangrove_health","hab_mangrove_health_gl2016placeholder.csv","health","proportion","Habitat condition of mangrove","Current condition of mangrove habitat relative to historical condition","hab_mangrove_health","~/github/ohi-global/eez/layers/hab_mangrove_health.csv","rgn_id",,"habitat","year","health",,TRUE,2016,2016,2016,2016,FALSE,,,,11,FALSE
"CSHABCP","hab_mangrove_trend","hab_mangrove_trend_gl2016placeholder.csv","trend","trend","Habitat condition trend of mangrove","Estimated change in mangrove condition","hab_mangrove_trend","~/github/ohi-global/eez/layers/hab_mangrove_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2016,2016,2016,2016,FALSE,,,,11,FALSE
"CSHABCP","hab_saltmarsh_health","hab_saltmarsh_health_kor2016test.csv","health","proportion","Habitat condition of saltmarsh","Current condition of saltmarsh habitat relative to historical condition","hab_saltmarsh_health","~/github/ohi-global/eez/layers/hab_saltmarsh_health.csv","rgn_id",,"habitat","year","health",,TRUE,2016,2016,0.1,0.1,TRUE,,,,11,FALSE
"CSHABCP","hab_saltmarsh_trend","hab_saltmarsh_trend_kor2016test.csv","trend","trend","Habitat condition trend of saltmarsh","Estimated change in saltmarsh condition","hab_saltmarsh_trend","~/github/ohi-global/eez/layers/hab_saltmarsh_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2016,2016,-0.05,-0.05,FALSE,,,,11,FALSE
"CSHABCP","hab_seagrass_health","hab_seagrass_health_gl2016.csv","health","proportion","Habitat condition of seagrass","Current condition of seagrass habitat relative to historical condition","hab_seagrass_health","~/github/ohi-global/eez/layers/hab_seagrass_health.csv","rgn_id",,"habitat","year","health",,TRUE,2012,2012,0,0,TRUE,,,,11,FALSE
"CSHABCP","hab_seagrass_trend","hab_seagrass_trend_gl2016.csv","trend","trend","Habitat condition trend of seagrass","Estimated change in seagrass condition","hab_seagrass_trend","~/github/ohi-global/eez/layers/hab_seagrass_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2012,2012,-1,-1,FALSE,,,,11,FALSE
"CW","cw_chemical_trend","cw_chemical_trend_gl2016.csv","trend","trend","Chemical pollution trend","Trends in chemical pollution, based on commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution) within EEZ","cw_chemical_trend","~/github/ohi-global/eez/layers/cw_chemical_trend.csv","rgn_id",,,"year","trend",,TRUE,2012,2016,-0.0246,-0.0114,FALSE,,,,11,FALSE
"CW","cw_nutrient_trend","cw_nutrient_trend_gl2016.csv","trend","trend","Nutrient pollution trend","Trends in nutrient pollution, based on fertilizer consumption as a proxy for nutrient pollution","cw_nutrient_trend","~/github/ohi-global/eez/layers/cw_nutrient_trend.csv","rgn_id",,,"year","trend",,TRUE,2012,2016,-0.4104,0.1788,FALSE,,,,11,FALSE
"CW","cw_pathogen_trend","cw_pathogen_trend_gl2016.csv","trend","trend","Pathogen pollution trend","Trends in percent of population without access to improved sanitation facilities as a proxy for pathogen pollution","cw_pathogen_trend","~/github/ohi-global/eez/layers/cw_pathogen_trend.csv","rgn_id",,,"year","trend",,TRUE,2012,2015,0,0,TRUE,,,,11,FALSE
"CW","cw_trash_trend","cw_trash_trend_gl2016.csv","trend","trend","Plastic trash trends","Trends in trash estimated using improperly disposed of plastics","cw_trash_trend","~/github/ohi-global/eez/layers/cw_trash_trend.csv","rgn_id",,,"year","trend",,TRUE,2016,2016,0.187838919015024,0.187838919015024,TRUE,,,,11,FALSE
"CWAO pressureCP pressureCS pressureCW pressureECO pressureHAB pressureICO pressureLIV pressureLSP pressureMAR pressureTR pressure","po_nutrients_3nm","po_nutrients_3nm_gl2016.csv","pressure_score","scaled 0-1","Coastal nutrient pollution","Modeled nutrient pollution within EEZ based on fertilizer consumption","po_nutrients_3nm","~/github/ohi-global/eez/layers/po_nutrients_3nm.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.177741756081024,0.208329419402654,TRUE,,,,11,FALSE
"CWAO pressureCP pressureCS pressureCW pressureHAB pressureICO pressureLSP pressureTR pressure","po_chemicals_3nm","po_chemicals_3nm_gl2016.csv","pressure_score","scaled 0-1","Coastal chemical pollution","Modeled chemical pollution within 3nm of coastline from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)","po_chemicals_3nm","~/github/ohi-global/eez/layers/po_chemicals_3nm.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.506668980492428,0.513794317246289,TRUE,,,,11,FALSE
"CWCW pressureECO pressureICO pressureLIV pressureLSP pressureSPP pressureTR pressure","po_trash","po_trash_gl2016.csv","pressure_score","scaled 0-1","Marine plastics","Global marine plastic pollution","po_trash","~/github/ohi-global/eez/layers/po_trash.csv","rgn_id",,,"year","pressure_score",,TRUE,2015,2015,0.592504994669824,0.592504994669824,TRUE,,,,11,FALSE
"CWCW pressureECO pressureLIV pressureTR pressure","po_pathogens","po_pathogens_gl2016.csv","pressure_score","scaled 0-1","Pathogen pollution","Percent of population without access to improved sanitation facilities as a proxy for pathogen pollution","po_pathogens","~/github/ohi-global/eez/layers/po_pathogens.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2015,0,0,TRUE,,,,11,FALSE
"CWCW pressureECO pressureLIV pressureTR pressure","po_wqi","po_wqi_kor2016.csv","pressure_score","scaled 0-1","Water Quality Index","Percentage of stations which showed WQI level 3, 4 and 5 (5 means bad). WQI is calculated from DIN, DIP,chl-a, secci depth and dissolved oxygen saturation (bottom layer).","","","rgn_id",,,"year","pressure_score",,TRUE,2007,2015,0,0.667,TRUE,,,,11,FALSE
"ECO","le_gdp","le_gdp_gl2016.csv","usd","2012 USD","GDP","Gross Domestic Product (GDP) (adjustment for economies trend calculation)","le_gdp","~/github/ohi-global/eez/layers/le_gdp.csv","rgn_id",,,"year","usd",,TRUE,2002,2011,5.75929e+11,1.11625e+12,FALSE,,,,11,FALSE
"ECO","le_gdp_krw","le_gdp_kor2016.csv","gdp_krw","KRW","GDP","norminal GDP (need to change later)","","","rgn_id",,,"year","gdp_krw",,TRUE,2000,2016,6.35e+14,1.64e+15,FALSE,,,,11,FALSE
"ECO","le_sum_total_output","le_sum_total_output_kor2016.csv","sum_total_output","KRW","sum of total output to replace GDP","sum of total output to replace GDP","","","rgn_id",,,"year","sum_total_output",,TRUE,2010,2014,3.14757e+15,3.67509e+15,FALSE,,,,11,FALSE
"ECO","le_total_output","le_total_output_kor2016.csv","total_output","KRW of that year","total output","Total output (similar to revenue)","","","rgn_id",,"sector","year","total_output",,TRUE,2010,2014,9.33585e+11,6.35845e+13,FALSE,,,,11,FALSE
"ECO","le_rgn_grdp","le_rgn_grdp_kor2016.csv","grdp_krw","KRW","GRDP","GRDP (16 regions)","","","rgn_id",,"sector","year","grdp_krw",,TRUE,2010,2013,1.0899e+13,3.18607e+14,FALSE,,,,11,FALSE
"ECO","le_rgn_sum_total_output","le_rgn_sum_total_output_kor2016.csv","sum_total_output","KRW","sum of total output to replace GRDP","sum of total output to replace GRDP","","","rgn_id",,,"year","sum_total_output",,TRUE,2010,2013,2.15078e+13,7.45698e+14,FALSE,,,,11,FALSE
"ECO","le_rgn_total_output","le_rgn_total_output_kor2016.csv","total_output","KRW of that year","total output","Total output (similar to revenue) (16 regions)","","","rgn_id",,"sector","year","total_output",,TRUE,2010,2013,0,33803182630000,FALSE,,,,11,FALSE
"ECO pressureFIS pressureHAB pressureLIV pressureNP pressureSPP pressure","fp_art_lb","fp_art_lb_gl2016.csv","pressure_score","scaled 0-1","Low bycatch due to artisanal fishing","Extent of artisanal fishing (including: artisanal, subsistence, and recreational catch)","fp_art_lb","~/github/ohi-global/eez/layers/fp_art_lb.csv","rgn_id",,,"year","pressure_score",,TRUE,2013,2016,0.675410964041088,0.682205611436103,TRUE,,,,11,FALSE
"ECO pressureFIS pressureLIV pressureMAR pressureNP pressureSPP pressure","po_chemicals","po_chemicals_gl2016.csv","pressure_score","scaled 0-1","Chemical pollution","Modeled chemical pollution within EEZ from commercial shipping traffic, ports and harbors, land-based pesticide use (organic pollution), and urban runoff (inorganic pollution)","po_chemicals","~/github/ohi-global/eez/layers/po_chemicals.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.389537963010672,0.390510876322165,TRUE,,,,11,FALSE
"ECO pressureFIS pressureLIV pressureNP pressureSPP pressure","po_nutrients","po_nutrients_gl2016.csv","pressure_score","scaled 0-1","Nutrient pollution","Modeled nutrient pollution within 3nm of coastline based on fertilizer consumption","po_nutrients","~/github/ohi-global/eez/layers/po_nutrients.csv","rgn_id",,,"year","pressure_score",,TRUE,2012,2016,0.0232245553899245,0.0274901724511214,TRUE,,,,11,FALSE
"ECO pressureFIS pressureLIV pressureSPP pressure","sp_genetic","sp_genetic_gl2016.csv","pressure_score","scaled 0-1","Genetic escapes","Introduced mariculture species (Mariculture Sustainability Index) as a proxy for genetic escapes","sp_genetic","~/github/ohi-global/eez/layers/sp_genetic.csv","rgn_id",,,"year","pressure_score",,TRUE,1950,2015,0.194533650023801,0.883333333333333,TRUE,,,,11,FALSE
"ECO resilienceLIV resilience","li_gci","li_gci_gl2016.csv","score","scaled","Global Competitiveness Index (GCI) scores","Competitiveness in achieving sustained economic prosperity","li_gci","~/github/ohi-global/eez/layers/li_gci.csv","rgn_id",,,"year","score",,TRUE,2012,2015,0.708317083857143,0.731448782,TRUE,,,,11,FALSE
"ECOLIV","le_sector_weight","le_sector_weight_kor2016.csv","weight","value","Sectors in each region","Proportion of jobs within each sector","le_sector_weight","~/github/ohi-global/eez/layers/le_sector_weight.csv","rgn_id",,"sector",,"weight",,TRUE,,,1,1,TRUE,,,,11,FALSE
"FIS","fis_b_bmsy","fis_b_bmsy_gl2016.csv","bbmsy","B/Bmsy","B/Bmsy estimates","The ratio of fish population abundance compared to the abundance required to deliver maximum sustainable yield (RAM data and catch-MSY)","fis_b_bmsy","~/github/ohi-global/eez/layers/fis_b_bmsy.csv","rgn_id",,"stock_id","year","bbmsy",,TRUE,2001,2010,0.072899414140198,1.83362778078853,FALSE,,,,11,FALSE
"FIS","fis_meancatch","fis_meancatch_gl2016.csv","mean_catch","tonnes","Fishery catch data","Mean commercial catch for each OHI region (averaged across years)","fis_meancatch","~/github/ohi-global/eez/layers/fis_meancatch.csv","rgn_id",,"stock_id_taxonkey","year","mean_catch",,TRUE,2001,2010,0.000168047236704381,507955.217770745,FALSE,,,,11,FALSE
"FIS","fis_landings_all","fis_landings_all_kor2016.csv","landings_all","metric tonnes","Regional fishery landings data","Regional fishery landings data","","","rgn_id",,,"year","landings_all",,TRUE,2011,2016,3395,369386,FALSE,,,,11,FALSE
"FIS","fis_vessel","fis_vessel_kor2016.csv","no_vessels","value","Number of fishery vessels","Number of fishery vessels","","","rgn_id",,,"year","no_vessels",,TRUE,2011,2015,871,32086,FALSE,,,,11,FALSE
"FIS resilienceHAB resilienceICO resilienceNP resilience","species_diversity_eez","species_diversity_eez_gl2016.csv","score","scaled 0-1","Measure of ecological integrity","Marine species condition (species subgoal status score) as a proxy for ecological integrity","species_diversity_eez","~/github/ohi-global/eez/layers/species_diversity_eez.csv","rgn_id",,,,"score",,TRUE,,,0.902158379392442,0.902158379392442,TRUE,,,,11,FALSE
"FIS resilienceHAB resilienceICO resilienceNP resilienceSPP resilience","fp_mora_artisanal","fp_mora_artisanal_gl2016.csv","value","scaled 0-1","Artisanal fisheries management effectiveness","Quality of management of small-scale fishing for artisanal and recreational purposes","fp_mora_artisanal","~/github/ohi-global/eez/layers/fp_mora_artisanal.csv","rgn_id",,,,"value",,TRUE,,,0.706,0.706,TRUE,,,,11,FALSE
"FIS resilienceHAB resilienceICO resilienceNP resilienceSPP resilience","fp_mpa_eez","fp_mpa_eez_kor2016.csv","resilience.score","scaled 0-1","EEZ protected marine areas (fishing preservation)","Protected marine areas within EEZ (CMPA & MPA only), rescaled by maximum value = 1","fp_mpa_eez","~/github/ohi-global/eez/layers/fp_mpa_eez.csv","rgn_id",,,"year","resilience.score",,TRUE,2012,2016,0,1,TRUE,,,,11,FALSE
"FIS resilienceHAB resilienceICO resilienceNP resilienceSPP resilience","hd_mpa_eez","hd_mpa_eez_kor2016.csv","resilience.score","scaled 0-1","EEZ protected marine areas (habitat preservation)","Protected marine areas within EEZ (CMPA & MPA only), rescaled by maximum value = 1","hd_mpa_eez","~/github/ohi-global/eez/layers/hd_mpa_eez.csv","rgn_id",,,"year","resilience.score",,TRUE,2012,2016,0,1,TRUE,,,,11,FALSE
"FP","fp_wildcaught_weight","fp_wildcaught_weight_gl2016.csv","w_fis","proportion","Food provision weights","Proportion of wild caught fisheries relative to total food production (e.g., fisheries and mariculture)","fp_wildcaught_weight","~/github/ohi-global/eez/layers/fp_wildcaught_weight.csv","rgn_id",,,"year","w_fis",,TRUE,2012,2016,0.822421418849408,0.853635309518257,TRUE,,,,11,FALSE
"HAB","hab_softbottom_health","hab_softbottom_health_gl2016.csv","health","proportion","Habitat condition of softbottom","Current condition of softbottom habitat (trawling fishing pressure used as proxy)","hab_softbottom_health","~/github/ohi-global/eez/layers/hab_softbottom_health.csv","rgn_id",,"habitat","year","health",,TRUE,2003,2014,0.855872293860488,1,TRUE,,,,11,FALSE
"HAB","hab_softbottom_trend","hab_softbottom_trend_gl2016.csv","trend","trend","Habitat condition trend of softbottom","Estimated change in softbottom condition","hab_softbottom_trend","~/github/ohi-global/eez/layers/hab_softbottom_trend.csv","rgn_id",,"habitat","year","trend",,TRUE,2010,2014,0,0,TRUE,,,,11,FALSE
