year,category,name,rgn_id,area
2012,crustacean,Shrimp,3,0
2012,other fisheries animals,Korean common sea squint,3,8
2012,other fisheries animals,Sea cucumber,3,4
2012,other fisheries animals,Wart sea squint,3,0
2012,other fisheries animals,others,3,0
2012,fishery,Village fishery,3,885
2012,fishery,Fixed shore net fishing,3,61
2013,seaweed,Laver,3,0
2013,seaweed,Sea mustard,3,237
2013,seaweed,Sea tangle,3,13
2013,seaweed,Sea lettuce,3,0
2013,seaweed,Seaweed fusiforme,3,0
2013,seaweed,Gulf weed,3,0
2013,seaweed,Other seaweeds,3,0
2013,shellfish,Oysters,3,0
2013,shellfish,Broughton's ribbed ark,3,52
2013,shellfish,Japanese littleneck,3,0
2013,shellfish,Cockle,3,0
2013,shellfish,Chinese cyclina,3,0
2013,shellfish,Ark shell,3,0
2013,shellfish,Venus clam,3,0
2013,shellfish,Mussels,3,0
2013,shellfish,Scallops,3,0
2013,shellfish,Abalones nei,3,101
2013,shellfish,Sunray surf clam,3,0
2013,shellfish,Surf clam,3,0
2013,shellfish,Shellfish,3,0
2013,fish,Fish,3,7
2013,crustacean,Shrimp,3,0
2013,other fisheries animals,Korean common sea squint,3,8
2013,other fisheries animals,Sea cucumber,3,4
2013,other fisheries animals,Wart sea squint,3,0
2013,other fisheries animals,others,3,0
2013,fishery,Village fishery,3,832
2013,fishery,Fixed shore net fishing,3,61
2014,seaweed,Laver,3,0
2014,seaweed,Sea mustard,3,232
2014,seaweed,Sea tangle,3,13
2014,seaweed,Sea lettuce,3,0
2014,seaweed,Seaweed fusiforme,3,0
2014,seaweed,Gulf weed,3,0
2014,seaweed,Other seaweeds,3,0
2014,shellfish,Oysters,3,0
2014,shellfish,Broughton's ribbed ark,3,12
2014,shellfish,Japanese littleneck,3,0
2014,shellfish,Cockle,3,0
2014,shellfish,Chinese cyclina,3,0
2014,shellfish,Ark shell,3,0
2014,shellfish,Venus clam,3,0
2014,shellfish,Mussels,3,0
2014,shellfish,Scallops,3,0
2014,shellfish,Abalones nei,3,147
2014,shellfish,Sunray surf clam,3,0
2014,shellfish,Surf clam,3,0
2014,shellfish,Shellfish,3,0
2014,fish,Fish,3,7
2014,crustacean,Shrimp,3,0
2014,other fisheries animals,Korean common sea squint,3,8
2014,other fisheries animals,Sea cucumber,3,4
2014,other fisheries animals,Wart sea squint,3,0
2014,other fisheries animals,others,3,0
2014,fishery,Village fishery,3,832
2014,fishery,Fixed shore net fishing,3,61
2015,seaweed,Laver,3,0
2015,seaweed,Sea mustard,3,224
2015,seaweed,Sea tangle,3,13
2015,seaweed,Sea lettuce,3,0
2015,seaweed,Seaweed fusiforme,3,0
2015,seaweed,Gulf weed,3,0
2015,seaweed,Other seaweeds,3,0
2015,shellfish,Oysters,3,0
2015,shellfish,Broughton's ribbed ark,3,12
2015,shellfish,Japanese littleneck,3,0
2015,shellfish,Cockle,3,0
2015,shellfish,Chinese cyclina,3,0
2015,shellfish,Ark shell,3,0
2015,shellfish,Venus clam,3,0
2015,shellfish,Mussels,3,0
2015,shellfish,Scallops,3,0
2015,shellfish,Abalones nei,3,146
2015,shellfish,Sunray surf clam,3,0
2015,shellfish,Surf clam,3,0
2015,shellfish,Shellfish,3,0
2015,fish,Fish,3,7
2015,crustacean,Shrimp,3,0
2015,other fisheries animals,Korean common sea squint,3,8
2015,other fisheries animals,Sea cucumber,3,4
2015,other fisheries animals,Wart sea squint,3,0
2015,other fisheries animals,others,3,0
2015,fishery,Village fishery,3,535
2015,fishery,Fixed shore net fishing,3,50
2016,seaweed,Laver,3,0
2016,seaweed,Sea mustard,3,224
2016,seaweed,Sea tangle,3,8
2016,seaweed,Sea lettuce,3,0
2016,seaweed,Seaweed fusiforme,3,0
2016,seaweed,Gulf weed,3,0
2016,seaweed,Other seaweeds,3,0
2016,shellfish,Oysters,3,0
2016,shellfish,Broughton's ribbed ark,3,12
2016,shellfish,Japanese littleneck,3,0
2016,shellfish,Cockle,3,0
2016,shellfish,Chinese cyclina,3,0
2016,shellfish,Ark shell,3,0
2016,shellfish,Venus clam,3,0
2016,shellfish,Mussels,3,0
2016,shellfish,Scallops,3,0
2016,shellfish,Abalones nei,3,151
2016,shellfish,Sunray surf clam,3,0
2016,shellfish,Surf clam,3,0
2016,shellfish,Shellfish,3,0
2016,fish,Fish,3,7
2016,crustacean,Shrimp,3,0
2016,other fisheries animals,Korean common sea squint,3,8
2016,other fisheries animals,Sea cucumber,3,4
2016,other fisheries animals,Wart sea squint,3,0
2016,other fisheries animals,others,3,0
2016,fishery,Village fishery,3,831
2016,fishery,Fixed shore net fishing,3,61
2011,seaweed,Laver,4,NA
2011,seaweed,Sea mustard,4,NA
2011,seaweed,Sea tangle,4,NA
2011,seaweed,Sea lettuce,4,NA
2011,seaweed,Seaweed fusiforme,4,NA
2011,seaweed,Gulf weed,4,NA
2011,seaweed,Other seaweeds,4,NA
2011,shellfish,Oysters,4,0
2011,shellfish,Broughton's ribbed ark,4,NA
2011,shellfish,Japanese littleneck,4,20
2011,shellfish,Cockle,4,NA
2011,shellfish,Chinese cyclina,4,NA
2011,shellfish,Ark shell,4,NA
2011,shellfish,Venus clam,4,NA
2011,shellfish,Mussels,4,NA
2011,shellfish,Scallops,4,2
2011,shellfish,Abalones nei,4,3
2011,shellfish,Sunray surf clam,4,NA
2011,shellfish,Surf clam,4,NA
2011,shellfish,Shellfish,4,NA
2011,fish,Fish,4,2
2011,crustacean,Shrimp,4,27
2011,other fisheries animals,Korean common sea squint,4,NA
2011,other fisheries animals,Sea cucumber,4,NA
2011,other fisheries animals,Wart sea squint,4,NA
2011,other fisheries animals,others,4,NA
2011,fishery,Village fishery,4,180
2011,fishery,Fixed shore net fishing,4,0
2012,seaweed,Laver,4,0
2012,seaweed,Sea mustard,4,0
2012,seaweed,Sea tangle,4,0
2012,seaweed,Sea lettuce,4,0
2012,seaweed,Seaweed fusiforme,4,0
2012,seaweed,Gulf weed,4,0
2012,seaweed,Other seaweeds,4,0
2012,shellfish,Oysters,4,0
2012,shellfish,Broughton's ribbed ark,4,0
2012,shellfish,Japanese littleneck,4,20
2012,shellfish,Cockle,4,0
2012,shellfish,Chinese cyclina,4,0
2012,shellfish,Ark shell,4,0
2012,shellfish,Venus clam,4,0
2012,shellfish,Mussels,4,0
2012,shellfish,Scallops,4,2
2012,shellfish,Abalones nei,4,3
2012,shellfish,Sunray surf clam,4,0
2012,shellfish,Surf clam,4,0
2012,shellfish,Shellfish,4,0
2012,fish,Fish,4,2
2012,crustacean,Shrimp,4,27
2012,other fisheries animals,Korean common sea squint,4,0
2012,other fisheries animals,Sea cucumber,4,0
2012,other fisheries animals,Wart sea squint,4,0
2012,other fisheries animals,others,4,0
2012,fishery,Village fishery,4,180
2012,fishery,Fixed shore net fishing,4,0
2013,seaweed,Laver,4,0
2013,seaweed,Sea mustard,4,0
2013,seaweed,Sea tangle,4,0
2013,seaweed,Sea lettuce,4,0
2013,seaweed,Seaweed fusiforme,4,0
2013,seaweed,Gulf weed,4,0
2013,seaweed,Other seaweeds,4,0
2013,shellfish,Oysters,4,0
2013,shellfish,Broughton's ribbed ark,4,0
2013,shellfish,Japanese littleneck,4,20
2013,shellfish,Cockle,4,0
2013,shellfish,Chinese cyclina,4,0
2013,shellfish,Ark shell,4,0
2013,shellfish,Venus clam,4,0
2013,shellfish,Mussels,4,0
2013,shellfish,Scallops,4,2
2013,shellfish,Abalones nei,4,3
2013,shellfish,Sunray surf clam,4,0
2013,shellfish,Surf clam,4,0
2013,shellfish,Shellfish,4,0
2013,fish,Fish,4,2
2013,crustacean,Shrimp,4,27
2013,other fisheries animals,Korean common sea squint,4,0
2013,other fisheries animals,Sea cucumber,4,0
2013,other fisheries animals,Wart sea squint,4,0
2013,other fisheries animals,others,4,0
2013,fishery,Village fishery,4,180
2013,fishery,Fixed shore net fishing,4,0
2014,seaweed,Laver,4,0
2014,seaweed,Sea mustard,4,20
2014,seaweed,Sea tangle,4,0
2014,seaweed,Sea lettuce,4,0
2014,seaweed,Seaweed fusiforme,4,0
2014,seaweed,Gulf weed,4,0
2014,seaweed,Other seaweeds,4,0
2014,shellfish,Oysters,4,0
2014,shellfish,Broughton's ribbed ark,4,0
2014,shellfish,Japanese littleneck,4,20
2014,shellfish,Cockle,4,0
2014,shellfish,Chinese cyclina,4,0
2014,shellfish,Ark shell,4,0
2014,shellfish,Venus clam,4,0
2014,shellfish,Mussels,4,0
2014,shellfish,Scallops,4,2
2014,shellfish,Abalones nei,4,3
2014,shellfish,Sunray surf clam,4,0
2014,shellfish,Surf clam,4,0
2014,shellfish,Shellfish,4,30
2014,fish,Fish,4,2
2014,crustacean,Shrimp,4,27
2014,other fisheries animals,Korean common sea squint,4,0
2014,other fisheries animals,Sea cucumber,4,0
2014,other fisheries animals,Wart sea squint,4,0
2014,other fisheries animals,others,4,0
2014,fishery,Village fishery,4,180
2014,fishery,Fixed shore net fishing,4,0
2015,seaweed,Laver,4,0
2015,seaweed,Sea mustard,4,20
2015,seaweed,Sea tangle,4,0
2015,seaweed,Sea lettuce,4,0
2015,seaweed,Seaweed fusiforme,4,0
2015,seaweed,Gulf weed,4,0
2015,seaweed,Other seaweeds,4,0
2015,shellfish,Oysters,4,0
2015,shellfish,Broughton's ribbed ark,4,0
2015,shellfish,Japanese littleneck,4,73
2015,shellfish,Cockle,4,0
2015,shellfish,Chinese cyclina,4,0
2015,shellfish,Ark shell,4,0
2015,shellfish,Venus clam,4,0
2015,shellfish,Mussels,4,0
2015,shellfish,Scallops,4,2
2015,shellfish,Abalones nei,4,3
2015,shellfish,Sunray surf clam,4,0
2015,shellfish,Surf clam,4,0
2015,shellfish,Shellfish,4,30
2015,fish,Fish,4,2
2015,crustacean,Shrimp,4,27
2015,other fisheries animals,Korean common sea squint,4,0
2015,other fisheries animals,Sea cucumber,4,0
2015,other fisheries animals,Wart sea squint,4,0
2015,other fisheries animals,others,4,0
2015,fishery,Village fishery,4,429
2015,fishery,Fixed shore net fishing,4,0
2016,seaweed,Laver,4,0
2016,seaweed,Sea mustard,4,20
2016,seaweed,Sea tangle,4,0
2016,seaweed,Sea lettuce,4,0
2016,seaweed,Seaweed fusiforme,4,0
2016,seaweed,Gulf weed,4,0
2016,seaweed,Other seaweeds,4,0
2016,shellfish,Oysters,4,0
2016,shellfish,Broughton's ribbed ark,4,0
2016,shellfish,Japanese littleneck,4,73
2016,shellfish,Cockle,4,0
2016,shellfish,Chinese cyclina,4,0
2016,shellfish,Ark shell,4,0
2016,shellfish,Venus clam,4,0
2016,shellfish,Mussels,4,0
2016,shellfish,Scallops,4,2
2016,shellfish,Abalones nei,4,0
2016,shellfish,Sunray surf clam,4,0
2016,shellfish,Surf clam,4,0
2016,shellfish,Shellfish,4,35
2016,fish,Fish,4,2
2016,crustacean,Shrimp,4,27
2016,other fisheries animals,Korean common sea squint,4,0
2016,other fisheries animals,Sea cucumber,4,0
2016,other fisheries animals,Wart sea squint,4,0
2016,other fisheries animals,others,4,0
2016,fishery,Village fishery,4,499
2016,fishery,Fixed shore net fishing,4,0
2011,seaweed,Laver,5,NA
2011,seaweed,Sea mustard,5,17
2011,seaweed,Sea tangle,5,125
2011,seaweed,Sea lettuce,5,NA
2011,seaweed,Seaweed fusiforme,5,NA
2011,seaweed,Gulf weed,5,NA
2011,seaweed,Other seaweeds,5,4
2011,shellfish,Oysters,5,8
2011,shellfish,Broughton's ribbed ark,5,NA
2011,shellfish,Japanese littleneck,5,NA
2011,shellfish,Cockle,5,NA
2011,shellfish,Chinese cyclina,5,NA
2011,shellfish,Ark shell,5,NA
2011,shellfish,Venus clam,5,NA
2011,shellfish,Mussels,5,NA
2011,shellfish,Scallops,5,799
2011,shellfish,Abalones nei,5,11
2011,shellfish,Sunray surf clam,5,NA
2011,shellfish,Surf clam,5,NA
2011,shellfish,Shellfish,5,3
2011,fish,Fish,5,9
2011,crustacean,Shrimp,5,NA
2011,other fisheries animals,Korean common sea squint,5,101
2011,other fisheries animals,Sea cucumber,5,NA
2011,other fisheries animals,Wart sea squint,5,NA
2011,other fisheries animals,others,5,2578
2011,fishery,Village fishery,5,8777
2011,fishery,Fixed shore net fishing,5,2096
2012,seaweed,Laver,5,0
2012,seaweed,Sea mustard,5,11
2012,seaweed,Sea tangle,5,96
2012,seaweed,Sea lettuce,5,0
2012,seaweed,Seaweed fusiforme,5,0
2012,seaweed,Gulf weed,5,0
2012,seaweed,Other seaweeds,5,0
2012,shellfish,Oysters,5,8
2012,shellfish,Broughton's ribbed ark,5,0
2012,shellfish,Japanese littleneck,5,0
2012,shellfish,Cockle,5,0
2012,shellfish,Chinese cyclina,5,0
2012,shellfish,Ark shell,5,0
2012,shellfish,Venus clam,5,0
2012,shellfish,Mussels,5,0
2012,shellfish,Scallops,5,296
2012,shellfish,Abalones nei,5,33
2012,shellfish,Sunray surf clam,5,0
2012,shellfish,Surf clam,5,0
